lat,lng,periodo,fecha,dia,horario,horario_hasta,evento,lugar,direccion,descripcion,organiza,barrio,comuna,codigo_postal,codigo_postal_arg
-34.586496000000004,-58.391578,201704,09/04/2017,DOMINGO,17 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,09/04/2017,DOMINGO,19 h,,CINE: Las Lindas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Melisa Liebenthal.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,09/04/2017,DOMINGO,21 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,11/04/2017,MARTES,19 h,,Inauguración Inteligencia Artificial,"Salas 3, 4 y 5. Centro Cultural Recoleta", Junín 1930,"Muestra presentada por el Colectivo Oligateca Numeric, un grupo de artistas en cuyas obras plantean situaciones experimentales que involucran el punto de vista del espectador y el cruce de deisciplinas (ciencia ficción, arte y tecnología desde una poética cyberpunk). Hasta el 25 de Junio",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,11/04/2017,MARTES,19 h,,Inauguración Adentro de mi casa hay un Bosque,Sala 8. Centro Cultural Recoleta, Junín 1930,"Instalación de la artista Virginia Sotti, curada por Ximena Pereyra. Hasta el 25 de Junio",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,11/04/2017,MARTES,19 h,,Inauguración Bóveda Gagá,Sala 7. Centro Cultural Recoleta, Junín 1930,"Muestra de Ana Vogelfang, curada por Daniela Brunand. Diseño gráfico Job Salorio. Hasta el 25 de Junio",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,12/04/2017,MIERCOLES,19 h,,Pommez Internacional + QOME + Sol del Río,Terraza. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas qu representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,13/04/2017,JUEVES,18 h,,Cerca Tuyo,Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Literatura, se presentan, el segundo jueves de cada mes, distintos encuentros que fusionan la litratura, el teatro, el spoken word, la música,el dibujo, el free style y otras corrientes culturales.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,14/04/2017,VIERNES,21 h,,CINE: El Limonero Real,Microcine.Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este casp, se trata de una película dirigida por Gustavo Fontán.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,14/04/2017,VIERNES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,15/04/2017,SABADO,16 h ,,FDL Crew,Patio del Aljibe y Sala 6. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cultura Hip Hop, todos los sábados del año, jóvenes artistas nacionales comparten pista de baile, murales, bandejas, junto a Fuera de Límite Crew, cmo colectivo artístico resdente. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,15/04/2017,SABADO,17 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,15/04/2017,SABADO,20 h,,CINE: Son Ellas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Francisco Chiapparo.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,15/04/2017,SABADO,21 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,15/04/2017,SABADO,21.50 h,,CINE: Primero enero,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Darío Mascambroni.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,16/04/2017,DOMINGO,17 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,16/04/2017,DOMINGO,19 h,,CINE: Las Lindas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Melisa Liebenthal.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,16/04/2017,DOMINGO,21 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,19/04/2017,MIERCOLES,19 h,,Bafici,Microcine. Centro Cultural Recoleta, Junín 1930,Comienza el Ciclo Bafici. Hasta el 30 de abril.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,19/04/2017,MIERCOLES,19 h,,Cisne Elocuente + Galean + Dj Fede Pintos,Terraza. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas qu representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,20/04/2017,JUEVES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,21/04/2017,VIERNES,21 h,,CINE: El Limonero Real,Microcine.Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este casp, se trata de una película dirigida por Gustavo Fontán.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,21/04/2017,VIERNES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,22/04/2017,SABADO,16 h ,,FDL Crew,Patio del Aljibe y Sala 6. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cultura Hip Hop, todos los sábados del año, jóvenes artistas nacionales comparten pista de baile, murales, bandejas, junto a Fuera de Límite Crew, cmo colectivo artístico resdente. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,22/04/2017,SABADO,17 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,22/04/2017,SABADO,20 h,,CINE: Son Ellas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Francisco Chiapparo.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,22/04/2017,SABADO,21 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,22/04/2017,SABADO,21.50 h,,CINE: Primero enero,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Darío Mascambroni.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,23/04/2017,DOMINGO,17 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,23/04/2017,DOMINGO,19 h,,CINE: Las Lindas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Melisa Liebenthal.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,23/04/2017,DOMINGO,21 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,26/04/2017,MIERCOLES,19 h,,Pablo Dacal + Nicolás Rallis + Dj Patricio Féminis,Terraza. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas qu representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,27/04/2017,JUEVES,19 h ,,Pachamama Cósmica,Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo en el que la música de raíz y sus fusiones se encuentran con distintas expresiones artísticas (ritmo, dibujo, danza, arte contemporáneo), en abril se presentan Tremor - Fede Estévez Dj - Gisella Faure Vj - Ballet Amerindia - Puesta Artística: Roxana Amarilla",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,27/04/2017,JUEVES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,28/04/2017,VIERNES,21 h,,CINE: El Limonero Real,Microcine.Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este casp, se trata de una película dirigida por Gustavo Fontán.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,28/04/2017,VIERNES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,29/04/2017,SABADO,16 h ,,FDL Crew,Patio del Aljibe y Sala 6. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cultura Hip Hop, todos los sábados del año, jóvenes artistas nacionales comparten pista de baile, murales, bandejas, junto a Fuera de Límite Crew, cmo colectivo artístico resdente. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,29/04/2017,SABADO,17 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,29/04/2017,SABADO,20 h,,CINE: Son Ellas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Francisco Chiapparo.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,29/04/2017,SABADO,21 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,29/04/2017,SABADO,21.50 h,,CINE: Primero enero,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Darío Mascambroni.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,30/04/2017,DOMINGO,17 h,,Rieles de la Patria,Capilla. Centro Cultural Recoleta, Junín 1930,"Como parte de la programación de Teatro Regular del Recoleta, se presenta esta obra que tiene lugar en una estación de tren sitiada por la guerra, con tres empleadas que se debaten entre el deber patriótico y la resistencia. De María Guillermina Andrade ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,30/04/2017,DOMINGO,19 h,,CINE: Las Lindas,Microcine. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cine independiente ""7+1"", en Marzo y abril se presentan 7 peliculas de directores del cine emergente, de la mano de una película dirigida por un consagrado.  En este caso, se trata de una película dirigida por Melisa Liebenthal.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201704,30/04/2017,DOMINGO,21 h,,"GIMNASTAS, atrapados entre el amor y la gloria",Capilla. Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad una epopeya infanto juvenil noventosa, de Emilia Dulom. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586667,-58.39156800000001,201705,02/05/2017,MARTES,20 hs,,Tribu Tango,Capilla.Centro Cultural Recoleta, Junín 1929,"Como parte del Ciclo Proyectos en Colaboración, se presenta ""Tribu Tango"", con  conciertos semanales donde se difunde el Tango Siglo XXI y se desarrolla el nexo entre porteños y la nueva música ciudadana.  En este caso se presenta Orquesta típica La Vidú ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201705,03/05/2017,MIERCOLES,19 h,,Jin Yerei + Luvi Torres + Lauphan,Terraza. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas qu representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201705,04/05/2017,JUEVES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201705,05/05/2017,VIERNES,21 h,,Mis días sin Victoria,Capilla.Centro Cultural Recoleta, Junín 1930,"Parte del Ciclo de Teatro Radar, dramaturgos sub 30. En esta oportunidad un banquete performático del diario personal de la Directora, Belén Arena. ",DGCCR,Recoleta,Comuna 2,1113.0,
